id	name	shortname	label	method	project	donor	species	strain	age	ageunit	agetext	sex	numpooledanimals	plugdate	tissue	roi	neuronprop	targetnumcells	cellconc	datecaptured	sampleok	chemistry	transcriptome	comment	analysis	all_fc_analysis_id	editby	editat
1293	10X256_4	XDD:385_Heart		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Heart		N/A	5000	1100	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3990	emelie	2020-03-26 11:16:26
1294	10X256_5	XDD:385_Lung_top_lobe		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Lung top lobe		N/A	5000	800	2020-03-04	N/A	v3	GRCh38-3.0.0	Replicate of 10X253_3	Queueing	3991	emelie	2020-03-26 11:18:07
1295	10X257_1	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	770	2020-03-04	N/A	v3	GRCh38-3.0.0	First half of cortex	Queueing	3612	emelie	2020-03-26 11:18:23
1296	10X257_2	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	770	2020-03-04	N/A	v3	GRCh38-3.0.0	First half of cortex	Queueing	3778	emelie	2020-03-26 11:18:49
1297	10X257_3	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	770	2020-03-04	N/A	v3	GRCh38-3.0.0	First half of cortex	Queueing	3779	emelie	2020-03-26 11:19:00
1298	10X257_4	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0	Second half of cortex	Queueing	3780	emelie	2020-03-26 11:19:25
1299	10X257_5	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0	Second half of cortex	Queueing	3781	emelie	2020-03-26 11:19:36
1300	10X257_6	XDD:385_Cortex		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Cortex		N/A	5000	1000	2020-03-04	N/A	v3	GRCh38-3.0.0	Second half of cortex	Queueing	3735	emelie	2020-03-26 11:19:49
1301	10X258_1	XDD:385_Medulla		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Medulla		N/A	5000	730	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3613	emelie	2020-03-26 11:20:00
1302	10X258_2	XDD:385_Medulla		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Medulla		N/A	5000	730	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3736	emelie	2020-03-26 11:20:11
1303	10X258_3	XDD:385_Pons		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Pons		N/A	5000	750	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3614	emelie	2020-03-26 11:20:21
1304	10X258_4	XDD:385_Pons		rna-seq	Dev human	XDD:385	Hs		14.0	pcw	14w				Pons		N/A	5000	750	2020-03-04	N/A	v3	GRCh38-3.0.0		Queueing	3737	emelie	2020-03-26 11:20:32
1318	10X262_1	XDD:386_Spinal_cord_thoracic		rna-seq	Dev human	XDD:386	Hs		12.0	pcw	12w				Spinal cord thoracic		N/A	5000	1000	2020-05-14	N	v3	GRCh38-3.0.0	Clogged, clear GEM.	Not analyzed		emelie	2020-05-16 16:23:41
1319	10X262_2	XDD:386_Spinal_cord_thoracic		rna-seq	Dev human	XDD:386	Hs		12.0	pcw	12w				Spinal cord thoracic		N/A	5000	1000	2020-05-14	N	v3	GRCh38-3.0.0	Clogged, clear GEM. 	Queueing	3921	lijuan	2020-05-28 09:39:26
1320	10X262_3	XDD:386_Spinal_cord_lumbar		rna-seq	Dev human	XDD:386	Hs		12.0	pcw	12w				Spinal cord lumbar		N/A	5000	1000	2020-05-14	N	v3	GRCh38-3.0.0	Less than 100 uL GEM. Small part of GEM was clear. 	Queueing	3922	lijuan	2020-05-28 09:39:52
1321	10X262_4	XDD:386_Spinal_cord_lumbar		rna-seq	Dev human	XDD:386	Hs		12.0	pcw	12w				Spinal cord lumbar		N/A	5000	1000	2020-05-14	N	v3	GRCh38-3.0.0	Less than 100 uL GEM.	Queueing	3923	lijuan	2020-05-28 09:40:23
1322	10X262_5	XDD:386_Mesencephalon		rna-seq	Dev human		Hs		12.0	pcw	12w				Mesencephalon		N/A	5000	1000	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	3924	emelie	2020-08-31 09:07:11
1323	10X263_1	XDD:386_Lung		rna-seq	Dev human		Hs		12.0	pcw	12w				Lung		N/A	5000	1000	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	3996	emelie	2020-08-31 09:07:33
1324	10X263_2	XDD:386_Lung		rna-seq	Dev human		Hs		12.0	pcw	12w				Lung		N/A	5000	1100	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	3995	emelie	2020-08-31 09:07:44
1325	10X263_3	XDD:386_Lung		rna-seq	Dev human		Hs		12.0	pcw	12w				Lung		N/A	5000	1000	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	3994	emelie	2020-08-31 09:07:56
1326	10X263_4	XDD:386_Heart		rna-seq	Dev human		Hs		12.0	pcw	12w				Heart		N/A	5000	1000	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	3993	emelie	2020-08-31 09:08:18
1327	10X263_5	XDD:386_Heart		rna-seq	Dev human		Hs		12.0	pcw	12w				Heart		N/A	5000	1000	2020-05-14	N/A	v3	GRCh38-3.0.0		Queueing	4003	emelie	2020-08-31 09:08:30
1374	10X271_1	XDD:388_Spinal_cord_cervical		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Spinal cord cervical		N/A	5000	800	2020-08-12	Y	v3	GRCh38-3.0.0		Queueing	4584	emelie	2020-08-31 09:10:24
1375	10X271_2	XDD:388_Spinal_cord_lumbar		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Spinal cord lumbar		N/A	5000	1000	2020-08-12	Y	v3	GRCh38-3.0.0		Queueing	4576	emelie	2020-08-31 09:10:32
1376	10X271_3	XDD:388_Spinal_cord_thoracic		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Spinal cord thoracic		N/A	5000	1000	2020-08-12	Y	v3	GRCh38-3.0.0		Queueing	4577	emelie	2020-08-31 09:10:39
1377	10X271_4	XDD:388_Spinal_cord_thoracic		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Spinal cord thoracic		N/A	5000	1000	2020-08-12	Y	v3	GRCh38-3.0.0		Queueing	4578	emelie	2020-08-31 09:10:47
1378	10X272_1	XDD:388_Lung		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Lung		N/A	5000	1200	2020-08-13	Y	v3	GRCh38-3.0.0	Right lung	Queueing	4579	emelie	2020-08-31 09:10:55
1379	10X272_2	XDD:388_Lung		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Lung		N/A	5000	1200	2020-08-13	Y	v3	GRCh38-3.0.0	Right lung. GEM good, but less than 100 uL, roughly 90-95 uL. 	Queueing	4580	emelie	2020-08-31 09:11:03
1380	10X272_3	XDD:388_Lung		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Lung		N/A	5000	1200	2020-08-13	Y	v3	GRCh38-3.0.0	Right lung. GEM good, but less than 100 uL, roughly 90-95 uL.	Queueing	4581	emelie	2020-08-31 09:11:10
1381	10X272_4	XDD:388_Lung		rna-seq	Dev human	XDD:388	Hs		11.0	pcw	11w				Lung		N/A	5000	1200	2020-08-13	Y	v3	GRCh38-3.0.0	Right lung. GEM good, but less than 100 uL, roughly 90-95 uL.	Queueing	4582	emelie	2020-08-31 09:11:17
1382	10X273_1	XDD:390_Spinal_cord_lumbar		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Spinal cord lumbar		N/A	5000	860	2020-08-27	N/A	v3	GRCh38-3.0.0		Queueing	4583	lijuan	2020-08-31 16:06:13
1383	10X273_2	XDD:390_Spinal_cord_thoracic		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Spinal cord thoracic		N/A	5000	840	2020-08-27	N/A	v3	GRCh38-3.0.0		Queueing	4585	lijuan	2020-08-31 16:07:15
1384	10X273_3	XDD:390_Spinal_cord_thoracic		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Spinal cord thoracic		N/A	5000	840	2020-08-27	N/A	v3	GRCh38-3.0.0		Queueing	4586	lijuan	2020-08-31 16:08:08
1385	10X274_1	XDD:390_Heart		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Heart		N/A	5000	1180	2020-08-28	N/A	v3	GRCh38-3.0.0	Blood cells centrifuged away, remaining undissociated clumps that were left, less good suspension.	Queueing	4587	lijuan	2020-08-31 16:09:38
1386	10X274_2	XDD:390_Lung		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Lung (upper lobe)		N/A	5000	700	2020-08-28	N/A	v3	GRCh38-3.0.0	Left lung, upper lobe. There were som undissociated clumps that were filtered away. 	Queueing	4588	lijuan	2020-08-31 16:10:32
1387	10X274_3	XDD:390_Lung		rna-seq	Dev human	XDD:390	Hs		11.5	pcw	11.5w				Lung (lower lobe)		N/A	5000	1060	2020-08-28	N/A	v3	GRCh38-3.0.0	Left lung, lower lobe. There were some undissociated clumps that were filtered away.	Queueing	4589	lijuan	2020-08-31 16:11:35
1427	10X284_1	XDD:394_Spinal_cord_cervical		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Spinal cord cervical		N/A	5000	990	2020-10-08	N/A	v3	GRCh38-3.0.0		Queueing	4590	emelie	2020-10-29 16:16:08
1428	10X284_2	XDD:394_Spinal_cord_lumbar		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Spinal cord lumbar		N/A	5000	580	2020-10-08	N/A	v3	GRCh38-3.0.0		Queueing	4591	emelie	2020-10-29 16:16:37
1429	10X284_3	XDD:394_Spinal_cord_thoracic		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Spinal cord thoracic		N/A	5000	970	2020-10-08	N/A	v3	GRCh38-3.0.0		Queueing	4592	emelie	2020-10-29 16:17:09
1430	10X285_1	XDD:394_Heart		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Heart		N/A	5000	640	2020-10-08	N/A	v3	GRCh38-3.0.0	GEM clear, clogged	Not analyzed		emelie	2020-12-02 15:02:46
1431	10X285_2	XDD:394_Heart		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Heart		N/A	5000	640	2020-10-08	N/A	v3	GRCh38-3.0.0		Queueing	4593	emelie	2020-10-29 16:20:05
1432	10X285_3	XDD:394_Lung		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Lung		N/A	5000	960	2020-10-08	N/A	v3	GRCh38-3.0.0	Right lung	Queueing	4594	emelie	2020-10-30 13:15:24
1433	10X285_4	XDD:394_Lung		rna-seq	Dev human	XDD:394	Hs		10.0	pcw	10w				Lung		N/A	5000	960	2020-10-08	N/A	v3	GRCh38-3.0.0	Right lung	Queueing	4615	emelie	2020-10-30 13:15:41
1442	10X287_1	XDD:395_Spinal_cord		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Spinal cord		N/A	5000	910	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4595	emelie	2020-10-29 16:52:35
1443	10X287_2	XDD:395_Spinal_cord		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Spinal cord		N/A	5000	910	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4596	emelie	2020-10-29 16:51:56
1444	10X287_3	XDD:395_Spinal_cord		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Spinal cord		N/A	5000	910	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4597	emelie	2020-10-29 16:52:23
1445	10X287_4	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4616	emelie	2020-10-29 16:53:35
1446	10X287_5	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4617	emelie	2020-10-29 16:54:01
1447	10X287_6	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4618	emelie	2020-10-29 16:54:23
1448	10X287_7	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4619	emelie	2020-10-29 16:54:46
1449	10X287_8	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4620	emelie	2020-10-29 16:55:10
1450	10X288_1	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4642	emelie	2020-10-29 16:55:31
1451	10X288_2	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4643	emelie	2020-10-29 16:56:15
1452	10X288_3	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4644	emelie	2020-10-29 16:56:35
1453	10X288_4	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4645	emelie	2020-10-29 16:56:57
1454	10X288_5	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4646	emelie	2020-10-29 16:57:47
1455	10X288_6	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4647	emelie	2020-10-29 16:58:05
1456	10X288_7	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4648	emelie	2020-10-29 16:58:26
1457	10X288_8	XDD:395_Brain		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Brain		N/A	5000	1230	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4630	emelie	2020-10-29 16:58:45
1458	10X289_1	XDD:395_Heart		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Heart		N/A	5000	510	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4649	emelie	2020-10-29 17:03:58
1459	10X289_2	XDD:395_Heart		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Heart		N/A	5000	510	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4631	emelie	2020-10-29 17:04:15
1460	10X289_3	XDD:395_Lung		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Lung (both lungs)		N/A	5000	950	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4632	emelie	2020-10-30 14:15:28
1461	10X289_4	XDD:395_Lung		rna-seq	Dev human	XDD:395	Hs		6.0	pcw	6w				Lung (both lungs)		N/A	5000	950	2020-10-12	N/A	v3	GRCh38-3.0.0		Queueing	4633	emelie	2020-10-30 14:15:43
1472	10X292_1	XHU:396		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord cervical		N/A	5000		2020-10-14	N/A	v3	GRCh38-3.0.0		Queueing	4634	emelie	2020-11-26 12:12:05
1473	10X292_2	XHU:396		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord lumbar		N/A	5000		2020-10-14	N/A	v3	GRCh38-3.0.0		Queueing	4635	emelie	2020-11-26 12:12:31
1474	10X292_3	XHU:396		rna-seq	Dev human		Hs		0.0	n/a	10.5w				Spinal cord thoracic		N/A	5000		2020-10-14	N/A	v3	GRCh38-3.0.0		Queueing	4636	emelie	2020-11-26 12:12:50
1477	10X294_1	XDD:397_Spinal_cord_cervical		rna-seq	Dev human	XDD:397	Hs		0.0	n/a	9.5w				Spinal cord cervical		N/A	5000	810	2020-10-19	N/A	v3	GRCh38-3.0.0		Queueing	4637	emelie	2020-11-26 12:14:12
1478	10X294_2	XDD:397_Spinal_cord_lumbar		rna-seq	Dev human	XDD:397	Hs		0.0	n/a	9.5w				Spinal cord lumbar		N/A	5000	910	2020-10-19	N/A	v3	GRCh38-3.0.0		Queueing	4638	emelie	2020-11-26 12:14:29
1479	10X294_3	XDD:397_Spinal_cord_thoracic		rna-seq	Dev human	XDD:397	Hs		0.0	n/a	9.5w				Spinal cord thoracic		N/A	5000	860	2020-10-19	N/A	v3	GRCh38-3.0.0		Queueing	4639	emelie	2020-11-26 12:14:41
1480	10X295_1	XDD:398_Spinal_cord		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Spinal cord		N/A	5000	700	2020-10-21	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399.	Queueing	4640	lijuan	2020-11-15 11:25:13
1481	10X295_2	XDD:399_Spinal_cord		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Spinal cord		N/A	5000	1250	2020-10-21	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin.	Queueing	4641	lijuan	2020-11-15 11:25:43
1482	10X295_3	XDD:400_Spinal_cord		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Spinal cord		N/A	5000	1190	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4606	lijuan	2020-11-15 11:26:03
1483	10X296_1	XDD:398_Spinal_cord		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Spinal cord		N/A		700	2020-10-21	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399.	Queueing	4607	emelie	2020-10-30 13:29:09
1484	10X296_2	XDD:398_Spinal_cord		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Spinal cord		N/A		700	2020-10-21	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399.	Queueing	4608	emelie	2020-10-30 13:29:21
1485	10X296_3	XDD:399_Spinal_cord		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Spinal cord		N/A	5000	1250	2020-10-21	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin.	Queueing	4609	lijuan	2020-11-15 11:22:31
1486	10X296_4	XDD:399_Spinal_cord		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Spinal cord		N/A	5000	1250	2020-10-21	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin.	Queueing	4610	lijuan	2020-11-15 11:23:11
1487	10X296_5	XDD:400_Spinal_cord		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Spinal cord		N/A	5000	1190	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4611	lijuan	2020-11-15 11:23:43
1488	10X296_6	XDD:400_Spinal_cord		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Spinal cord		N/A	5000	1190	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4612	lijuan	2020-11-15 11:24:17
1494	10X298_1	XDD:400_Forebrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Forebrain		N/A	5000	1240	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4624	lijuan	2020-11-13 16:54:52
1495	10X298_2	XDD:400_Forebrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Forebrain		N/A	5000	1240	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4625	lijuan	2020-11-13 16:57:25
1496	10X298_3	XDD:400_Hindbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Hindbrain		N/A	5000	1030	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4626	lijuan	2020-11-13 16:58:53
1497	10X298_4	XDD:400_Hindbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Hindbrain		N/A	5000	1030	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4627	lijuan	2020-11-13 17:00:59
1498	10X298_5	XDD:400_Hindbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Hindbrain		N/A	5000	1030	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4628	lijuan	2020-11-13 17:03:11
1499	10X298_6	XDD:400_Midbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Midbrain		N/A	5000	960	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4734	lijuan	2020-11-15 11:16:29
1500	10X298_7	XDD:400_Midbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Midbrain		N/A	5000	960	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4735	lijuan	2020-11-15 11:17:40
1501	10X298_8	XDD:400_Midbrain		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Midbrain		N/A	5000	960	2020-10-21	N/A	v3	GRCh38-3.0.0		Queueing	4736	lijuan	2020-11-15 11:18:50
1502	10X299_1	XDD:399_Heart		rna-seq	Dev human		Hs		7.0	pcw	7w				Heart		N/A		1130	2020-10-22	N/A	v3	GRCh38-3.0.0	failed, clear GEM. Smaller than XDD:398 twin. Dissociated the day after abortion.	Not analyzed		emelie	2020-10-30 14:11:15
1503	10X299_2	XDD:399_Heart		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Heart		N/A	5000	1130	2020-10-22	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin. Dissociated the day after abortion.	Queueing	4629	lijuan	2020-11-15 11:02:25
1504	10X299_3	XDD:398_Lung		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Lung (left)		N/A	5000	1000	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Dissociated day after abortion.	Queueing	4737	lijuan	2020-11-15 11:03:44
1505	10X299_4	XDD:398_Lung		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Lung (left)		N/A	5000	1000	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Dissociated day after abortion.	Queueing	4738	lijuan	2020-11-15 11:10:35
1506	10X299_5	XDD:399_Lung		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Lung (left)		N/A	5000	970	2020-10-22	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin. Dissociated the day after abortion.	Queueing	4739	lijuan	2020-11-15 11:12:04
1507	10X299_6	XDD:399_Lung		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Lung (left)		N/A	5000	970	2020-10-22	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin. Dissociated the day after abortion.	Queueing	4740	lijuan	2020-11-15 11:13:27
1508	10X300_1	XDD:399_Heart		rna-seq	Dev human	XDD:399	Hs		7.0	pcw	7w				Heart		N/A	5000	1130	2020-10-22	N/A	v3	GRCh38-3.0.0	Second individual of a pair of twins. Smaller than XDD:398 twin. Dissociated the day after abortion.	Queueing	4741	lijuan	2020-11-15 10:59:47
1510	10X302_1	XDD:398_Hindbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Hindbrain		N/A	5000	1013	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4718	lijuan	2020-11-15 10:42:09
1511	10X302_2	XDD:398_Hindbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Hindbrain		N/A	5000	1013	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4719	lijuan	2020-11-15 10:43:23
1512	10X302_3	XDD:398_Hindbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Hindbrain		N/A	5000	1013	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4720	lijuan	2020-11-15 10:45:21
1513	10X302_4	XDD:398_Hindbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Hindbrain		N/A	5000	1013	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4721	lijuan	2020-11-15 10:46:34
1514	10X302_5	XDD:398_Midbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Midbrain		N/A	5000	1100	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4722	lijuan	2020-11-15 10:47:33
1515	10X302_6	XDD:398_Midbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Midbrain		N/A	5000	1100	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 saved for EEL. Dissociated the day after abortion.	Queueing	4723	lijuan	2020-11-15 10:52:37
1516	10X302_7	XDD:398_Midbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Midbrain		N/A	5000	1100	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4724	lijuan	2020-11-15 10:55:36
1517	10X302_8	XDD:398_Midbrain		rna-seq	Dev human	XDD:398	Hs		7.0	pcw	7w				Midbrain		N/A	5000	1100	2020-10-22	N/A	v3	GRCh38-3.0.0	One individual of a pair of twins. Larger embryo than the other twin XDD:399. Same region of XDD:399 twin saved for EEL. Dissociated the day after abortion.	Queueing	4725	lijuan	2020-11-15 10:57:14
1518	10X303_1	XDD:400_Heart		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Heart		N/A	5000	860	2020-10-22	N/A	v3	GRCh38-3.0.0	Dissociated the day after the brain.	Queueing	4726	lijuan	2020-11-15 10:34:52
1519	10X303_2	XDD:400_Heart		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Heart		N/A	5000	860	2020-10-22	N/A	v3	GRCh38-3.0.0	Dissociated the day after the brain.	Queueing	4727	lijuan	2020-11-15 10:38:07
1520	10X303_3	XDD:400_Lung		rna-seq	Dev human	XDD:400	Hs		5.5	pcw	5.5w				Lung (both lungs and trachea)		N/A	5000	1260	2020-10-22	N/A	v3	GRCh38-3.0.0	Dissociated the day after the brain.	Queueing	4728	lijuan	2020-11-15 10:39:31
